od_id,origin_name,origin_lat,origin_lng,origin_district,dest_name,dest_lat,dest_lng,dest_district,straight_line_km,distance_band,situation_id,weather,departure_at,carry_luggage,stroller,shade_priority,minimize_transfers,avoid_stairs,low_floor_priority,source_kind
od-323b8586c91968749b23,33참숯갈비 (기장군),35.3057493,129.1133453,기장군,녹원집 (북구),35.2137763,129.0462806,북구,11.9025,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-e321b16c73f9da307c9d,시골 (서구),35.1095812,129.0155451,서구,고려치과의원 (남구),35.1346938,129.0923826,남구,7.5256,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-91787c7af21a3cb1b6d7,광명당약국 (사상구),35.156823,128.9870173,사상구,그린조이대연점 (남구),35.1346732,129.0876635,남구,9.4767,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-9c2fc166c3cbac57fe86,구우당남포점 (중구),35.0978723,129.0345954,중구,건우푸드 (강서구),35.2156378,128.979932,강서구,14.0062,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-7c083f569a1628b32357,웰메이드 올리비아로렌 동래점 (동래구),35.2030324,129.0856759,동래구,쑥쑥식물병원 (강서구),35.1999699,128.9013637,강서구,16.7502,long_12_to_25km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-5ce8aa1dc78806577b75,시골 (서구),35.1095812,129.0155451,서구,릴리뷰티 (영도구),35.0941709,129.0451137,영도구,3.1893,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-1c90e01d10a20526d720,이 집 고기 (동구),35.130275,129.0484007,동구,하나인터내셔날(아이#) (중구),35.0983356,129.0318856,중구,3.8561,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-224e58ae0ce1e5a7fb9d,그라운디댄스학원 (남구),35.1385968,129.0804313,남구,T_해지_(부산)개인_37바3953 (서구),35.1121341,129.0121461,서구,6.8721,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-ab5e57578b9e60f8f867,지니키즈스윔스쿨 (동래구),35.2083498,129.0630034,동래구,동래한바퀴 (동래구),35.2107483,129.0818204,동래구,1.7302,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-610eb57b27c0e80a56a3,유가방 (동래구),35.1936752,129.102761,동래구,대진소방 (남구),35.1447436,129.0671194,남구,6.3324,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-6fee3610dc0541a638d2,다교천연염색 (해운대구),35.1611826,129.1736976,해운대구,강순옥성형외과 (수영구),35.167843,129.115119,수영구,5.3762,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-bdd413d6cc1885d53027,고은치과의원 (동래구),35.2052326,129.0674583,동래구,제일정화(주) (부산진구),35.180873,129.049999,부산진구,3.1391,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-508d7d5b3ecf84d4dc48,떡나라 (북구),35.197099,129.0090154,북구,간이역 (사상구),35.184338,128.9946322,사상구,1.9292,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-26554ad95229475f8462,성진상회 (사상구),35.1428681,128.9858243,사상구,편의방만두집 (서구),35.1186145,129.0176037,서구,3.9529,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-37a0c6a28afa490cfcf7,달인 주차장 (강서구),35.1763396,128.9538345,강서구,자갈치브라더스 사하구평점 (사하구),35.081481,128.9876082,사하구,10.9859,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-7d051632a546c75cc92d,FM정진정보통신 (사하구),35.1040116,128.9745013,사하구,경화화장품 (서구),35.1137225,129.0166728,서구,3.9852,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-05cb8f38d0d3777d4b6e,묘음종합학원 (동구),35.1250201,129.0355665,동구,땡꼬김빱 (중구),35.1030106,129.0350675,중구,2.4478,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-aff6a3e8a5ed6a6fd589,이에스아이(ESI)어학원 (금정구),35.2257675,129.0825067,금정구,사시사철 (동래구),35.1974658,129.1101988,동래구,4.029,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-4d4066eefa0c2cdfaa2c,공백커피 (동래구),35.2012017,129.0735428,동래구,녹원집 (북구),35.2137763,129.0462806,북구,2.8443,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-d92b3e9d1a0219820e29,헤일리 영어 공부방 (수영구),35.1636192,129.1131572,수영구,꽈다당 (기장군),35.2965028,129.2587506,기장군,19.8294,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-4983113be9f423bf3594,공백커피 (동래구),35.2012017,129.0735428,동래구,구룡포 해풍국수 (기장군),35.2395897,129.1711088,기장군,9.8372,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-898e5e1097fa396e40e3,황금어장 (영도구),35.0889605,129.0627737,영도구,카페리고러 (영도구),35.0929,129.0393812,영도구,2.173,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-0a60cb9e1240c49f82af,가마꽃돼지 (동래구),35.2089686,129.1016606,동래구,동백약국 (해운대구),35.1597296,129.1507049,해운대구,7.06,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-e27e7352234668bbd2c0,댕겨올개 (연제구),35.1752903,129.0866203,연제구,가야반점 (부산진구),35.1524175,129.0356764,부산진구,5.2834,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d93dc3c4bf301ef51549,웰메이드 올리비아로렌 동래점 (동래구),35.2030324,129.0856759,동래구,댕겨올개 (연제구),35.1752903,129.0866203,연제구,3.086,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-41709b174bb85517031b,(주)SMH스포츠 롯데아울렛 동부산점 (기장군),35.192323,129.2124953,기장군,고래야 참치야 (해운대구),35.1728193,129.1753934,해운대구,4.0091,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-56154e5aa01044a41471,노튼어학원 (해운대구),35.1745575,129.1282222,해운대구,(주)영남교통 (남구),35.1509659,129.0911678,남구,4.2694,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-9c97bfee26c74d00f1b6,제비표페인트동구대리점형제상사 (동구),35.1345164,129.0453068,동구,SBS프로샵 (연제구),35.19184,129.0648204,연제구,6.6163,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-bf436a15a0036e19b502,로코네일 (사상구),35.1662116,128.9831602,사상구,메종 사도 (부산진구),35.1578842,129.0237363,부산진구,3.803,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-9875d696095c77a3effd,강순옥성형외과 (수영구),35.167843,129.115119,수영구,과수원집 (금정구),35.2495078,129.0569513,금정구,10.5065,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e178fde6794be8a92914,강대감손칼국수 (북구),35.2075792,129.0031379,북구,해광횟집 (남구),35.1293392,129.0913222,남구,11.8297,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-ad6c159156a8f8a679e9,퀸스데이테라피 (사하구),35.0867243,129.0057957,사하구,소호식육식당 (영도구),35.0919621,129.0428843,영도구,3.4244,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-31a2dc00226f4ca1a1be,목화탕 (동구),35.1387334,129.0487528,동구,간이역 (사상구),35.184338,128.9946322,사상구,7.0654,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-7d393fa6a011c75cf3fd,헤일리 영어 공부방 (수영구),35.1636192,129.1131572,수영구,댕겨올개 (연제구),35.1752903,129.0866203,연제구,2.7391,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-6e4ccaef59367f73d8b9,애니플러스 컴퓨터 (북구),35.2414642,129.0181767,북구,댄스온컴퍼니 (부산진구),35.1654104,129.0399354,부산진구,8.6848,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a7663baac47ccdc7150f,포차천국 서동점 (금정구),35.2144979,129.1064042,금정구,맛있는 달 (동래구),35.2164972,129.0783901,동래구,2.5546,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8280ec2cd5776a2c0220,Anna (부산진구),35.150992,129.0270851,부산진구,우리동네갈비살 덕천점 (북구),35.2090431,129.0085634,북구,6.6709,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-23dcc0f712352990e368,귀빈미용실 (동구),35.1404907,129.0554709,동구,김종구 식맛치킨 옛날통닭 정관점 (기장군),35.3237221,129.1768552,기장군,23.1661,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-977a346216c6a9c7d920,진토베기 (서구),35.0958035,129.0239914,서구,오륙도 수족관 (중구),35.1116808,129.0307904,중구,1.8707,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-965c1f2a68a0b431fd5d,영해횟집 (해운대구),35.2253023,129.1491056,해운대구,제일횟집 (동래구),35.2053782,129.0805535,동래구,6.61,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-943dc6294eb91b56a74f,강대감손칼국수 (북구),35.2075792,129.0031379,북구,건우푸드 (강서구),35.2156378,128.979932,강서구,2.2908,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-2c0a564361d84150ada5,상구A&P (사상구),35.1608904,128.9802243,사상구,씨유(CU)온천아시아드점 (동래구),35.2207737,129.0820982,동래구,11.4036,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-3e94bdc4296fdd23403a,디케이 동키치킨 신평점 (사하구),35.0973883,128.9595663,사하구,다이닝도안 (사하구),35.1121086,128.9635787,사하구,1.677,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-8ea7e8801e04f5626fb2,문토스트(송도점) (서구),35.0738452,129.0158209,서구,디케이 동키치킨 신평점 (사하구),35.0973883,128.9595663,사하구,5.7492,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-be98d57c9b00d929f0a3,승인식품 제1공장 (강서구),35.1154026,128.9264065,강서구,대호막창 (사상구),35.1631415,128.9859208,사상구,7.5805,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8fa5f74ffa33c91642d8,60계 부산해운대점 (해운대구),35.1622638,129.1619528,해운대구,오땅콩빵 (해운대구),35.169473,129.1384185,해운대구,2.2845,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-8f1bf9868ca08fd24752,동래 도미다리 횟집 (동래구),35.2110518,129.0744758,동래구,진일당 (남구),35.1149482,129.0816986,남구,10.7064,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-372a9b2ce0de57c06e36,댕겨올개 (연제구),35.1752903,129.0866203,연제구,동래한바퀴 (동래구),35.2107483,129.0818204,동래구,3.9668,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-12dce1cb3d3619446b29,봄토끼 (부산진구),35.1568434,129.0468963,부산진구,아카이브(Archive) (연제구),35.1830027,129.0735545,연제구,3.7858,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-88044d765452b805bb61,(주)제이에스두드림 (중구),35.1036656,129.0258764,중구,지니키즈스윔스쿨 (동래구),35.2083498,129.0630034,동래구,12.1199,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d3c18db83fc2a6c20c41,간이역 (사상구),35.184338,128.9946322,사상구,언덕집 (사상구),35.1487332,129.0001693,사상구,3.9909,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-afd7cb0480d56838a55b,씨유(CU) 하단나산점 (사하구),35.1059139,128.9604999,사하구,고은헤어&바디 (강서구),35.0975155,128.9220869,강서구,3.6171,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-6a29303cb258e5623c1b,난정 (강서구),35.0596482,128.8321643,강서구,왕이 드신 닭개장 (강서구),35.0318917,128.8132098,강서구,3.536,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-420f9d748be6bc8906b4,강호마라 (해운대구),35.1910771,129.2047199,해운대구,초원식당 (수영구),35.1724383,129.1008988,수영구,9.6605,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-e0bab78282addcc819a4,경화화장품 (서구),35.1137225,129.0166728,서구,미미당 (중구),35.0975596,129.0296103,중구,2.1483,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-bbe8896cd5002847642b,쿄다이 떡 (기장군),35.2887703,129.1670111,기장군,닥터핏24 (금정구),35.2570093,129.0892089,금정구,7.8967,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-f27d4fa1b83b554eff2a,역전할머니맥주 부산동삼점 (영도구),35.0803191,129.0702855,영도구,릴리뷰티 (영도구),35.0941709,129.0451137,영도구,2.7601,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-84255ac596fd98e4719c,대신상회 (서구),35.1103293,129.0197017,서구,으뜸병원 (동래구),35.2059627,129.0734652,동래구,11.7034,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-73df38fe2ccf16dd84f5,세영공조 (서구),35.114075,129.0224514,서구,아카이브(Archive) (연제구),35.1830027,129.0735545,연제구,8.9628,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d63ce2d32cfc500f1946,다락국밥 (남구),35.117549,129.1120972,남구,동백약국 (해운대구),35.1597296,129.1507049,해운대구,5.8586,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-06cb0e9b523648973800,허준보건탕 (금정구),35.2273716,129.1185276,금정구,명륜진사갈비 부산기장점 (기장군),35.2497395,129.2151317,기장군,9.1193,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-8e67fa627e1970d45942,맑은피부사랑 (북구),35.2466345,129.013119,북구,사임당화장품구포지사 (북구),35.2125125,129.0074093,북구,3.8295,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-80bd5537a3850f35429c,메종 사도 (부산진구),35.1578842,129.0237363,부산진구,유가방 (동래구),35.1936752,129.102761,동래구,8.2114,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-acc2f6ccb442b2e18625,블리스헤어 (북구),35.2118935,129.028617,북구,커피구단 대연점 (남구),35.1381886,129.0894729,남구,9.8875,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e2f9e01e71f42c2557a2,그린조이대연점 (남구),35.1346732,129.0876635,남구,성진상회 (사상구),35.1428681,128.9858243,사상구,9.3051,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-5a7bf05872c5c8776841,파로스커피 (서구),35.0839198,129.0237555,서구,아카이브(Archive) (연제구),35.1830027,129.0735545,연제구,11.9119,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-b4b0739e74d7889c45d6,대성금속 (강서구),35.1855088,128.9198896,강서구,문아트 (사상구),35.1539143,128.9994194,사상구,8.0374,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c0047a9dbd8e867df61f,합천식당 (북구),35.2022379,128.9968558,북구,근대화체인중리점 (영도구),35.071328,129.0681569,영도구,15.9352,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-f66dc2f96cdf6c9245fb,GS25금정구청 (금정구),35.2430819,129.0940917,금정구,강대감손칼국수 (북구),35.2075792,129.0031379,북구,9.1564,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-371cf98996da2e66c9d5,왕이 드신 닭개장 (강서구),35.0318917,128.8132098,강서구,섬마을장어구이 (강서구),35.0124357,128.8288688,강서구,2.5911,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-57b03edd1fd1dc2afaa4,강호마라 (해운대구),35.1910771,129.2047199,해운대구,파자나라치킨공주 (기장군),35.2654974,129.2328958,기장군,8.6619,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-012446f41d5f8f0fbde0,돌렘 (사하구),35.1011445,128.9817357,사하구,웰메이드 올리비아로렌 동래점 (동래구),35.2030324,129.0856759,동래구,14.7531,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-fc07f692b9bdf7786f70,금명상사 (북구),35.2356473,129.0150993,북구,싸다마트 (해운대구),35.209299,129.123287,해운대구,10.2549,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-cf82a73af8cbb3af5cf7,로코네일 (사상구),35.1662116,128.9831602,사상구,부산시요가협회 (서구),35.0798135,129.0157928,서구,10.055,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-45cd2e110fae3c7cabda,결아트뷰티 (강서구),35.0863305,128.9081799,강서구,진주슈퍼 (동구),35.1311015,129.053955,동구,14.1641,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c6296a0782033b4f1253,동남인테리어 (영도구),35.09342,129.0652988,영도구,하츠나츠 (수영구),35.1592985,129.1272271,수영구,9.2402,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-8f54f637912dfafc2426,가락타운주유소 (사상구),35.1286946,128.9722013,사상구,쑥쑥식물병원 (강서구),35.1999699,128.9013637,강서구,10.2116,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-f727f36b36771285c862,헤일리 영어 공부방 (수영구),35.1636192,129.1131572,수영구,다온약국 (연제구),35.1734662,129.0942248,연제구,2.0397,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-42f6f8344c616e9177ce,MY커뮤니티 (남구),35.123393,129.0857279,남구,꼬르꼬르 헤어(Cor cor hair) (부산진구),35.1526197,129.0667004,부산진구,3.6817,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-b4cccf3d0fbc9f799669,광안돼지국밥 (수영구),35.1587893,129.1145113,수영구,범일 하누소 (동구),35.1399521,129.0602637,동구,5.3585,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-52803ace5290e9ef6334,닥터핏24 (금정구),35.2570093,129.0892089,금정구,맛있는 달 (동래구),35.2164972,129.0783901,동래구,4.6107,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-83e65b0bc690898d7de8,롭다pjy (금정구),35.2311251,129.0863332,금정구,부산탁구마트 (금정구),35.2186077,129.1125187,금정구,2.7559,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-e9b19535a1b6a97a4fde,달인 주차장 (강서구),35.1763396,128.9538345,강서구,하와수포차 (강서구),35.1501097,128.8341024,강서구,11.2681,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d7fdbbf83d194ff086d7,메라키(MERAKI) (연제구),35.1874494,129.106479,연제구,역전할머니맥주 부산동삼점 (영도구),35.0803191,129.0702855,영도구,12.3587,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-1528773c856b31abc66e,왕이 드신 닭개장 (강서구),35.0318917,128.8132098,강서구,(주)녹채원 (강서구),35.0934558,128.8442162,강서구,7.4045,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-fc018fb813be75ca8c22,삼성 (북구),35.201876,129.0048641,북구,담다 (부산진구),35.1717493,129.0684633,부산진구,6.6804,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
