od_id,origin_name,origin_lat,origin_lng,origin_district,dest_name,dest_lat,dest_lng,dest_district,straight_line_km,distance_band,situation_id,weather,departure_at,carry_luggage,stroller,shade_priority,minimize_transfers,avoid_stairs,low_floor_priority,source_kind
od-1e7905ecc2252a084025,금송코리아 (수영구),35.1786292,129.1069709,수영구,양정국수 (부산진구),35.1687272,129.0705338,부산진구,3.4901,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-4779e223172f1c988cdd,육회실장 연제점 (연제구),35.1823895,129.0831358,연제구,귀빈 (기장군),35.2580481,129.2424289,기장군,16.738,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d4154378479b7e1cefa7,GS25대연용소점 (남구),35.1339141,129.0958474,남구,대동화원 (사하구),35.090379,128.9749916,사하구,12.0118,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-188ca53f94419b353e5c,서진한의원 (북구),35.2095618,129.0038743,북구,픽미픽미 아이스 만덕점 (북구),35.2058447,129.0401239,북구,3.3193,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-fa3357b2cf7a9df21886,금곡치과의원 (북구),35.2640539,129.016659,북구,대소가 (연제구),35.190982,129.0831951,연제구,10.1264,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-fb5d7653dee7c44c96e5,수라간 (동래구),35.1969367,129.1103199,동래구,옥 (부산진구),35.1524213,129.0201043,부산진구,9.578,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-60770517527dde5ad3f7,가족도매횟집 (금정구),35.2399624,129.0887363,금정구,부양수산 (부산진구),35.1617677,129.0602483,부산진구,9.072,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-e32ad1f16f7d25db9555,나무 (중구),35.1012658,129.0264744,중구,달콤해지기로 한 날 (해운대구),35.1748161,129.174388,해운대구,15.7414,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c9e18d3341515440f175,대명플라워 (남구),35.1170649,129.1135497,남구,판다중국어 (금정구),35.2375003,129.0876094,금정구,13.5978,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-be6ea3c739c932b0ebe2,아리따움초량점 (동구),35.1199968,129.0391318,동구,두살차이 (연제구),35.1885782,129.1009333,연제구,9.4722,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-79b20f4987eb8e4d9164,맘스터치 만덕2호점 (북구),35.214736,129.0354886,북구,(주) 용원메탈 (부산진구),35.1549164,129.0649749,부산진구,7.1711,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-deb3767518d636ef84cb,마샬미용실 (수영구),35.1781553,129.1063898,수영구,아트원덴트칼라 (해운대구),35.1671285,129.1658351,해운대구,5.5405,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-43d644ec0deba5d613bf,추사부 (연제구),35.1902236,129.0906805,연제구,로뎀 (남구),35.1234331,129.0862615,남구,7.4376,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-36acd102265fa84bb532,여울책장 (영도구),35.0770491,129.0466021,영도구,한일마트 (사하구),35.0921894,129.0085668,사하구,3.8486,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-6dc679be0ac5a9ffcd2f,진흥식당 (중구),35.1038893,129.0238952,중구,골든브릿지스터디카페 온천점 (동래구),35.2104809,129.0742076,동래구,12.7044,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-6a5b11877801bbf37dcc,다미복국 (영도구),35.0898974,129.0378417,영도구,기타스터디 실용음악학원 (금정구),35.2319312,129.0869936,금정구,16.4133,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d51d8594d06fda9a255d,오륙도낙지범일본점 (동구),35.1364053,129.0555415,동구,고기&연어&육회 (해운대구),35.2283609,129.1612205,해운대구,14.0283,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-76b71834e2d3b6a0f467,삼첩분식 (기장군),35.2428103,129.2147395,기장군,대박정 (금정구),35.2287301,129.0919975,금정구,11.2571,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-b9696c8efe66b98eae39,한복by신씨 (동구),35.1368088,129.0580414,동구,(주)도경물산 (부산진구),35.1572563,129.0712266,부산진구,2.5703,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-57dbeddee1609acd35c6,클린지아 입주청소 (동래구),35.203049,129.0799175,동래구,김미경헤어마트 (부산진구),35.1736984,129.0653761,부산진구,3.521,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-ed375074f357cbe16281,섬진강재첩전문점 (중구),35.1002584,129.034475,중구,국가대표(토곡점) (연제구),35.1826881,129.1069205,연제구,11.2873,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-9fe92c377563e807530a,고래마을 (중구),35.1097354,129.0381669,중구,한진밧데리 (금정구),35.2155759,129.1104429,금정구,13.4787,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c052270e3616d27589f2,조약국 (북구),35.2024463,129.0043198,북구,빰아리 (남구),35.1437968,129.0755396,남구,9.1888,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-42087e40591d6e5626ca,아르모 (동래구),35.2058618,129.0776477,동래구,노블헤어 (금정구),35.264973,129.0916178,금정구,6.6942,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-dc5f0a221238e74a81ba,텐퍼센트커피 수영구청점 (수영구),35.1457417,129.1116095,수영구,복권방 (사하구),35.1004902,128.9809199,사하구,12.9072,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e13c0e8ba49861117cbb,라파온누리약국 (남구),35.1372227,129.0708741,남구,삼정의료기 (기장군),35.225576,129.2270976,기장군,17.2657,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-1a1ae699344b3e25131c,유에프오(UFO) 프리다이브 (중구),35.1102,129.0368068,중구,신안젓갈 (영도구),35.0892125,129.0420228,영도구,2.3815,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-9b106fde28b78fcc9503,네일랩 (동구),35.1378419,129.0608827,동구,동방축산 해운대좌동점 (해운대구),35.1738386,129.1723261,해운대구,10.8935,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e580f377734def3c2184,동삼추어탕 (영도구),35.0789853,129.0698127,영도구,조선한우 (수영구),35.1451636,129.1112457,수영구,8.2677,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-d1361f3c29d9fa590f02,푸른약국 (서구),35.1113873,129.0121524,서구,세븐오토덕천점 (북구),35.2140493,129.0093622,북구,11.4183,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-eac177b41fbdce4ca259,Cafe 다온 (해운대구),35.1820882,129.1214141,해운대구,덕수탕 (동래구),35.2025452,129.087576,동래구,3.8248,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-427e62c360343b472489,나르티컷 (금정구),35.2623205,129.0878953,금정구,고침방 (부산진구),35.15145,129.021635,부산진구,13.7196,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d0cc21345f71eb23b789,해비치동물병원 (연제구),35.1900744,129.1002826,연제구,라끄젠(Laczen) (부산진구),35.1514281,129.0667025,부산진구,5.271,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-af4f0465bb8225b6fb39,안나 플라워 카페 (동래구),35.2166914,129.0848976,동래구,이셈버32 (동래구),35.1972594,129.0601215,동래구,3.1202,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-77563a94132474889599,에이치제이복음의원 (영도구),35.096394,129.0489616,영도구,삼초전(당감점) (부산진구),35.1637313,129.0417597,부산진구,7.5162,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-6baa95050a7d95058aab,이노세븐 (남구),35.1432252,129.0764743,남구,월드크리닝 부산초량지원더뷰점 (동구),35.1222514,129.04507,동구,3.6871,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
